rodada_num,time,pontos,vitorias,modelo,posicao,data_atualizacao,pontos_time,aproveitamento,aproveitamento_recente,media_gols_marcados,media_gols_sofridos,jogos
17,Ceará,21.0,6,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
17,Corinthians,21.0,5,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
17,Grêmio,21.0,5,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
17,Internacional,21.0,5,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
17,Santos,18.0,5,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
17,Vasco,18.0,5,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
17,Vitória,17.0,3,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
17,Fortaleza,15.0,3,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
17,Juventude,14.0,4,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
17,Sport,5.0,0,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
18,Flamengo,40.0,12,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
18,Cruzeiro,37.0,11,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
18,Palmeiras,36.0,11,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
18,Bahia,32.0,9,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
18,Mirassol,32.0,8,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
18,Botafogo,28.0,7,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
18,Bragantino,27.0,8,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
18,Atlético-MG,27.0,7,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
18,Fluminense,26.0,8,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
18,São Paulo,25.0,6,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
18,Ceará,22.0,6,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
18,Corinthians,22.0,5,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
18,Santos,21.0,6,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
18,Grêmio,21.0,5,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
18,Internacional,21.0,5,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
18,Vasco,18.0,5,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
18,Vitória,18.0,3,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
18,Fortaleza,16.0,3,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
18,Juventude,14.0,4,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
18,Sport,6.0,0,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
19,Flamengo,43.0,13,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
19,Palmeiras,39.0,12,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
19,Cruzeiro,37.0,11,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
19,Bahia,33.0,9,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
19,Mirassol,32.0,8,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
19,Botafogo,31.0,8,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
19,Atlético-MG,28.0,7,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
19,São Paulo,28.0,7,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
19,Bragantino,27.0,8,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
19,Fluminense,27.0,8,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
19,Santos,24.0,7,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
19,Internacional,24.0,6,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
19,Ceará,22.0,6,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
19,Corinthians,22.0,5,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
19,Grêmio,21.0,5,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
19,Vasco,19.0,5,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
19,Vitória,18.0,3,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
19,Juventude,17.0,5,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
19,Fortaleza,16.0,3,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
19,Sport,9.0,1,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
20,Flamengo,46.0,14,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
20,Palmeiras,42.0,13,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
20,Cruzeiro,38.0,11,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
20,Bahia,36.0,10,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
20,Mirassol,33.0,8,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
20,Botafogo,31.0,8,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
20,Fluminense,30.0,9,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
20,São Paulo,29.0,7,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
20,Atlético-MG,28.0,7,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
20,Bragantino,27.0,8,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
20,Ceará,25.0,7,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
20,Santos,24.0,7,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
20,Grêmio,24.0,6,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
20,Internacional,24.0,6,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
20,Vasco,22.0,6,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
20,Corinthians,22.0,5,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
20,Vitória,19.0,3,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
20,Juventude,18.0,5,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
20,Fortaleza,16.0,3,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
20,Sport,10.0,1,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
21,Flamengo,49.0,15,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
21,Palmeiras,45.0,14,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
21,Cruzeiro,41.0,12,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
21,Bahia,39.0,11,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
21,Mirassol,36.0,9,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
21,Botafogo,34.0,9,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
21,São Paulo,32.0,8,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
21,Bragantino,30.0,9,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
21,Fluminense,30.0,9,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
21,Atlético-MG,28.0,7,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
21,Ceará,26.0,7,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
21,Corinthians,25.0,6,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
21,Grêmio,25.0,6,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
21,Santos,24.0,7,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
21,Internacional,24.0,6,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
21,Vasco,22.0,6,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
21,Vitória,19.0,3,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
21,Juventude,18.0,5,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
21,Fortaleza,16.0,3,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
21,Sport,10.0,1,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
22,Flamengo,50.0,15,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
22,Palmeiras,46.0,14,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
22,Cruzeiro,44.0,13,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
22,Bahia,39.0,11,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
22,Mirassol,39.0,10,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
22,Botafogo,37.0,10,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
22,São Paulo,32.0,8,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
22,Fluminense,31.0,9,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
22,Bragantino,30.0,9,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
22,Atlético-MG,28.0,7,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
22,Internacional,27.0,7,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
22,Ceará,26.0,7,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
22,Corinthians,26.0,6,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
22,Grêmio,26.0,6,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
22,Santos,25.0,7,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
22,Vasco,25.0,7,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
22,Vitória,22.0,4,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
22,Juventude,21.0,6,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
22,Fortaleza,16.0,3,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
22,Sport,10.0,1,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
23,Flamengo,53.0,16,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
23,Palmeiras,49.0,15,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
23,Cruzeiro,47.0,14,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
23,Mirassol,42.0,11,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
23,Bahia,39.0,11,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
23,Botafogo,37.0,10,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
23,São Paulo,35.0,9,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
23,Bragantino,31.0,9,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
23,Fluminense,31.0,9,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
23,Atlético-MG,29.0,7,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
23,Corinthians,29.0,7,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
23,Ceará,27.0,7,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
23,Internacional,27.0,7,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
23,Santos,26.0,7,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
23,Vasco,26.0,7,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
23,Grêmio,26.0,6,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
23,Vitória,22.0,4,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
23,Juventude,21.0,6,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
23,Fortaleza,19.0,4,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
23,Sport,11.0,1,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
24,Flamengo,54.0,16,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
24,Palmeiras,52.0,16,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
24,Cruzeiro,50.0,15,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
24,Mirassol,45.0,12,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
24,Bahia,40.0,11,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
24,Botafogo,40.0,11,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
24,São Paulo,35.0,9,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
24,Fluminense,34.0,10,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
24,Bragantino,31.0,9,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
24,Santos,29.0,8,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
24,Atlético-MG,29.0,7,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
24,Corinthians,29.0,7,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
24,Grêmio,29.0,7,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
24,Ceará,28.0,7,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
24,Internacional,27.0,7,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
24,Vasco,27.0,7,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
24,Vitória,22.0,4,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
24,Juventude,21.0,6,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
24,Fortaleza,19.0,4,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
24,Sport,14.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
25,Flamengo,57.0,17,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
25,Palmeiras,52.0,16,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
25,Cruzeiro,50.0,15,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
25,Mirassol,45.0,12,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
25,Bahia,43.0,12,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
25,Botafogo,40.0,11,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
25,Fluminense,37.0,11,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
25,São Paulo,35.0,9,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
25,Bragantino,32.0,9,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
25,Atlético-MG,32.0,8,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
25,Grêmio,32.0,8,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
25,Ceará,31.0,8,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
25,Santos,30.0,8,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
25,Vasco,30.0,8,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
25,Corinthians,29.0,7,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
25,Internacional,28.0,7,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
25,Juventude,22.0,6,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
